INFO:root:['Recarm', 'Mind Charge', 'Sukukaja', 'Wind Amp']
INFO:root:['Patra', 'Recarm', 'Rakukaja', 'Sukukaja']
INFO:root:['Patra', 'Diarama', 'Diarahan', 'Rakukaja']
INFO:root:['Patra', 'Wind Boost', 'Mazionga', 'Diarama']
INFO:root:['Diarahan', 'Recarm', 'Masukunda', 'Sukukaja']
INFO:root:['Recarm', 'Rakukaja', 'Patra', 'Diarahan']
INFO:root:['Patra', 'Mind Charge', 'Diarahan', 'Recarm']
INFO:root:['Dekunda', 'Tarukaja', 'Sukukaja', 'Wind Boost']
INFO:root:['Recarm', 'Tarukaja', 'Diarahan', 'Diarama']
INFO:root:['Patra', 'Rakukaja', 'Wind Boost', 'Zio']
INFO:root:['Rakukaja', 'Masukunda', 'Zio', 'Patra']
INFO:root:['Wind Amp', 'Tarukaja', 'Panta Rhei', 'Recarm']
INFO:root:['Diarama', 'Patra', 'Recarm', 'Mind Charge']
INFO:root:['Diarama', 'Rakukaja', 'Dekunda', 'Patra']
INFO:root:['Masukunda', 'Patra', 'Recarm', 'Rakukaja']
INFO:root:['Patra', 'Rakukaja', 'Diarama', 'Diarahan']
INFO:root:['Mind Charge', 'Recarm', 'Diarama', 'Patra']
INFO:root:['Diarahan', 'Patra', 'Sukukaja', 'Tarukaja']
INFO:root:['Rakukaja', 'Dekunda', 'Patra', 'Mind Charge']
INFO:root:['Recarm', 'Dekunda', 'Zio', 'Diarahan']
INFO:root:['Rakukaja', 'Recarm', 'Wind Boost', 'Masukunda']
INFO:root:['Wind Boost', 'Rakukaja', 'Diarama', 'Patra']
INFO:root:['Patra', 'Recarm', 'Diarama', 'Tarukaja']
INFO:root:['Patra', 'Masukunda', 'Rakukaja', 'Megido']
INFO:root:['Patra', 'Tarukaja', 'Diarama', 'Mind Charge']
INFO:root:['Panta Rhei', 'Diarama', 'Patra', 'Diarahan']
INFO:root:['Wind Boost', 'Patra', 'Recarm', 'Zio']
INFO:root:['Rakukaja', 'Diarahan', 'Masukunda', 'Patra']
INFO:root:['Patra', 'Rakukaja', 'Diarama', 'Tarukaja']
INFO:root:['Dekunda', 'Patra', 'Diarahan', 'Diarama']
INFO:root:['Dekunda', 'Patra', 'Diarahan', 'Recarm']
INFO:root:['Mind Charge', 'Patra', 'Dekunda', 'Rakukaja']
INFO:root:['Patra', 'Diarama', 'Mazionga', 'Dekunda']
INFO:root:['Mind Charge', 'Masukunda', 'Zio', 'Recarm']
INFO:root:['Recarm', 'Patra', 'Diarama', 'Diarahan']
INFO:root:['Diarama', 'Sukukaja', 'Patra', 'Rakukaja']
INFO:root:['Sukukaja', 'Patra', 'Recarm', 'Diarahan']
INFO:root:['Diarama', 'Zio', 'Patra', 'Sukukaja']
INFO:root:['Recarm', 'Patra', 'Dekunda', 'Masukunda']
INFO:root:['Wind Amp', 'Tarukaja', 'Recarm', 'Patra']
INFO:root:['Recarm', 'Patra', 'Tarukaja', 'Null Dark']
INFO:root:['Panta Rhei', 'Rakukaja', 'Zio', 'Patra']
INFO:root:['Recarm', 'Sukukaja', 'Diarama', 'Tarukaja']
INFO:root:['Patra', 'Growth 3', 'Tarukaja', 'Recarm']
INFO:root:['Patra', 'Diarama', 'Dekunda', 'Masukunda']
INFO:root:['Wind Amp', 'Patra', 'Diarahan', 'Rakukaja']
INFO:root:['Wind Boost', 'Zio', 'Megido', 'Recarm']
INFO:root:['Mazionga', 'Rakukaja', 'Zio', 'Recarm']
INFO:root:['Rakukaja', 'Recarm', 'Tarukaja', 'Mind Charge']
INFO:root:['Rakukaja', 'Tarukaja', 'Zio', 'Mind Charge']
INFO:root:['Diarama', 'Patra', 'Dekunda', 'Wind Boost']
INFO:root:['Mazionga', 'Dekunda', 'Zio', 'Masukunda']
INFO:root:['Patra', 'Rakukaja', 'Dekunda', 'Masukunda']
INFO:root:['Rakukaja', 'Patra', 'Diarama', 'Recarm']
INFO:root:['Diarahan', 'Tarukaja', 'Samsara', 'Diarama']
INFO:root:['Recarm', 'Patra', 'Megido', 'Zio']
INFO:root:['Patra', 'Zio', 'Diarama', 'Diarahan']
INFO:root:['Patra', 'Diarama', 'Dekunda', 'Zio']
INFO:root:['Patra', 'Sukukaja', 'Diarahan', 'Recarm']
INFO:root:['Patra', 'Diarama', 'Recarm', 'Zio']
INFO:root:['Patra', 'Sukukaja', 'Dekunda', 'Diarama']
INFO:root:['Recarm', 'Dekunda', 'Patra', 'Mazionga']
INFO:root:['Patra', 'Megido', 'Rakukaja', 'Zio']
INFO:root:['Diarama', 'Null Dark', 'Zio', 'Tarukaja']
INFO:root:['Patra', 'Sukukaja', 'Megido', 'Dekunda']
INFO:root:['Patra', 'Masukunda', 'Diarama', 'Recarm']
INFO:root:['Diarahan', 'Mind Charge', 'Patra', 'Tarukaja']
INFO:root:['Patra', 'Recarm', 'Sukukaja', 'Diarama']
INFO:root:['Wind Boost', 'Tarukaja', 'Patra', 'Zio']
INFO:root:['Patra', 'Recarm', 'Dekunda', 'Masukunda']
INFO:root:['Patra', 'Masukunda', 'Zio', 'Diarama']
INFO:root:['Mind Charge', 'Zio', 'Diarama', 'Sukukaja']
INFO:root:['Growth 3', 'Tarukaja', 'Patra', 'Recarm']
INFO:root:['Wind Amp', 'Diarahan', 'Patra', 'Diarama']
INFO:root:['Patra', 'Dekunda', 'Recarm', 'Sukukaja']
INFO:root:['Recarm', 'Tarukaja', 'Masukunda', 'Zio']
INFO:root:['Rakukaja', 'Patra', 'Sukukaja', 'Recarm']
INFO:root:['Tarukaja', 'Patra', 'Sukukaja', 'Diarahan']
INFO:root:['Tarukaja', 'Dekunda', 'Patra', 'Diarama']
INFO:root:['Recarm', 'Tarukaja', 'Patra', 'Diarama']
INFO:root:['Wind Amp', 'Patra', 'Diarahan', 'Recarm']
INFO:root:['Patra', 'Tarukaja', 'Dekunda', 'Diarama']
INFO:root:['Diarahan', 'Mazionga', 'Recarm', 'Patra']
INFO:root:['Tarukaja', 'Masukunda', 'Patra', 'Recarm']
INFO:root:['Masukunda', 'Sukukaja', 'Patra', 'Rakukaja']
INFO:root:['Dekunda', 'Recarm', 'Wind Boost', 'Patra']
INFO:root:['Patra', 'Mazionga', 'Rakukaja', 'Diarama']
INFO:root:['Tarukaja', 'Diarama', 'Diarahan', 'Patra']
INFO:root:['Patra', 'Diarama', 'Dekunda', 'Masukunda']
INFO:root:['Wind Boost', 'Tarukaja', 'Diarahan', 'Patra']
INFO:root:['Dekunda', 'Patra', 'Zio', 'Sukukaja']
INFO:root:['Sukukaja', 'Dekunda', 'Null Dark', 'Patra']
INFO:root:['Patra', 'Diarama', 'Growth 3', 'Recarm']
INFO:root:['Patra', 'Recarm', 'Zio', 'Rakukaja']
INFO:root:['Sukukaja', 'Patra', 'Masukunda', 'Recarm']
INFO:root:['Wind Boost', 'Sukukaja', 'Masukunda', 'Patra']
INFO:root:['Diarahan', 'Tarukaja', 'Patra', 'Diarama']
INFO:root:['Recarm', 'Patra', 'Mazionga', 'Rakukaja']
INFO:root:['Recarm', 'Patra', 'Diarahan', 'Sukukaja']
INFO:root:['Mazionga', 'Tarukaja', 'Patra', 'Dekunda']
INFO:root:['Patra', 'Tarukaja', 'Masukunda', 'Null Dark']
INFO:root:['Patra', 'Rakukaja', 'Mazionga', 'Masukunda']
INFO:root:['Recarm', 'Tarukaja', 'Dekunda', 'Diarahan']
INFO:root:['Patra', 'Tarukaja', 'Dekunda', 'Rakukaja']
INFO:root:['Rakukaja', 'Tarukaja', 'Diarahan', 'Patra']
INFO:root:['Masukunda', 'Zio', 'Tarukaja', 'Wind Boost']
INFO:root:['Wind Amp', 'Recarm', 'Tarukaja', 'Patra']
INFO:root:['Wind Amp', 'Diarahan', 'Samsara', 'Sukukaja']
INFO:root:['Sukukaja', 'Tarukaja', 'Diarama', 'Rakukaja']
INFO:root:['Patra', 'Recarm', 'Mind Charge', 'Sukukaja']
INFO:root:['Dekunda', 'Recarm', 'Zio', 'Patra']
INFO:root:['Patra', 'Sukukaja', 'Mind Charge', 'Panta Rhei']
INFO:root:['Tarukaja', 'Rakukaja', 'Sukukaja', 'Patra']
INFO:root:['Patra', 'Sukukaja', 'Diarahan', 'Diarama']
INFO:root:['Diarama', 'Patra', 'Rakukaja', 'Tarukaja']
INFO:root:['Patra', 'Zio', 'Recarm', 'Rakukaja']
INFO:root:['Dekunda', 'Recarm', 'Null Dark', 'Patra']
INFO:root:['Patra', 'Recarm', 'Sukukaja', 'Diarama']
INFO:root:['Sukukaja', 'Tarukaja', 'Mind Charge', 'Patra']
INFO:root:['Sukukaja', 'Dekunda', 'Patra', 'Recarm']
INFO:root:['Mind Charge', 'Diarama', 'Patra', 'Zio']
INFO:root:['Rakukaja', 'Zio', 'Diarama', 'Diarahan']
INFO:root:['Null Dark', 'Masukunda', 'Sukukaja', 'Rakukaja']
INFO:root:['Mind Charge', 'Patra', 'Diarama', 'Recarm']
INFO:root:['Wind Amp', 'Patra', 'Rakukaja', 'Diarahan']
INFO:root:['Rakukaja', 'Patra', 'Mind Charge', 'Sukukaja']
INFO:root:['Recarm', 'Diarahan', 'Patra', 'Tarukaja']
INFO:root:['Mind Charge', 'Diarama', 'Patra', 'Diarahan']
INFO:root:['Null Dark', 'Rakukaja', 'Mind Charge', 'Sukukaja']
INFO:root:['Recarm', 'Sukukaja', 'Rakukaja', 'Mind Charge']
INFO:root:['Patra', 'Diarama', 'Masukunda', 'Wind Boost']
INFO:root:['Mind Charge', 'Patra', 'Wind Boost', 'Tarukaja']
INFO:root:['Masukunda', 'Dekunda', 'Diarama', 'Patra']
INFO:root:['Wind Boost', 'Diarama', 'Zio', 'Diarahan']
INFO:root:['Patra', 'Rakukaja', 'Diarama', 'Zio']
INFO:root:['Patra', 'Rakukaja', 'Diarahan', 'Mind Charge']
INFO:root:['Diarama', 'Sukukaja', 'Patra', 'Masukunda']
INFO:root:['Sukukaja', 'Wind Boost', 'Patra', 'Recarm']
INFO:root:['Patra', 'Diarahan', 'Mind Charge', 'Recarm']
INFO:root:['Tarukaja', 'Diarahan', 'Rakukaja', 'Patra']
INFO:root:['Rakukaja', 'Patra', 'Sukukaja', 'Wind Boost']
INFO:root:['Patra', 'Recarm', 'Diarahan', 'Tarukaja']
INFO:root:['Patra', 'Tarukaja', 'Diarahan', 'Diarama']
INFO:root:['Tarukaja', 'Patra', 'Recarm', 'Diarahan']
INFO:root:['Patra', 'Tarukaja', 'Mind Charge', 'Diarama']
INFO:root:['Tarukaja', 'Mind Charge', 'Patra', 'Rakukaja']
INFO:root:['Wind Amp', 'Patra', 'Recarm', 'Dekunda']
INFO:root:['Diarama', 'Mind Charge', 'Patra', 'Diarahan']
INFO:root:['Patra', 'Diarama', 'Zio', 'Masukunda']
INFO:root:['Diarama', 'Sukukaja', 'Dekunda', 'Patra']
INFO:root:['Patra', 'Panta Rhei', 'Diarama', 'Sukukaja']
INFO:root:['Recarm', 'Patra', 'Diarahan', 'Megido']
INFO:root:['Wind Amp', 'Growth 3', 'Diarama', 'Recarm']
INFO:root:['Wind Amp', 'Sukukaja', 'Mind Charge', 'Patra']
INFO:root:['Tarukaja', 'Zio', 'Rakukaja', 'Null Dark']
INFO:root:['Patra', 'Tarukaja', 'Diarahan', 'Rakukaja']
INFO:root:['Rakukaja', 'Sukukaja', 'Diarama', 'Patra']
INFO:root:['Patra', 'Tarukaja', 'Diarahan', 'Diarama']
INFO:root:['Rakukaja', 'Diarahan', 'Sukukaja', 'Patra']
INFO:root:['Mazionga', 'Wind Boost', 'Mind Charge', 'Patra']
INFO:root:['Diarama', 'Diarahan', 'Recarm', 'Mazionga']
INFO:root:['Patra', 'Sukukaja', 'Recarm', 'Diarama']
INFO:root:['Diarahan', 'Tarukaja', 'Patra', 'Rakukaja']
INFO:root:['Patra', 'Sukukaja', 'Recarm', 'Tarukaja']
INFO:root:['Recarm', 'Mind Charge', 'Megido', 'Patra']
INFO:root:['Diarama', 'Tarukaja', 'Sukukaja', 'Patra']
INFO:root:['Wind Boost', 'Growth 3', 'Diarama', 'Tarukaja']
INFO:root:['Patra', 'Diarama', 'Sukukaja', 'Tarukaja']
INFO:root:['Recarm', 'Diarahan', 'Diarama', 'Rakukaja']
INFO:root:['Sukukaja', 'Diarama', 'Diarahan', 'Masukunda']
INFO:root:['Mazionga', 'Tarukaja', 'Zio', 'Dekunda']
INFO:root:['Recarm', 'Sukukaja', 'Mind Charge', 'Diarama']
INFO:root:['Diarahan', 'Rakukaja', 'Patra', 'Dekunda']
INFO:root:['Tarukaja', 'Diarama', 'Patra', 'Dekunda']
INFO:root:['Patra', 'Rakukaja', 'Tarukaja', 'Sukukaja']
INFO:root:['Diarahan', 'Patra', 'Dekunda', 'Diarama']
INFO:root:['Diarama', 'Wind Boost', 'Patra', 'Rakukaja']
INFO:root:['Patra', 'Rakukaja', 'Diarahan', 'Sukukaja']
INFO:root:['Sukukaja', 'Zio', 'Mind Charge', 'Diarahan']
INFO:root:['Mind Charge', 'Diarama', 'Patra', 'Tarukaja']
INFO:root:['Patra', 'Tarukaja', 'Sukukaja', 'Diarahan']
INFO:root:['Patra', 'Rakukaja', 'Diarama', 'Diarahan']
INFO:root:['Growth 3', 'Tarukaja', 'Rakukaja', 'Patra']
INFO:root:['Rakukaja', 'Patra', 'Masukunda', 'Tarukaja']
INFO:root:['Patra', 'Mind Charge', 'Recarm', 'Diarahan']
INFO:root:['Diarahan', 'Zio', 'Patra', 'Rakukaja']
INFO:root:['Patra', 'Tarukaja', 'Sukukaja', 'Rakukaja']
INFO:root:['Sukukaja', 'Patra', 'Diarama', 'Zio']
INFO:root:['Diarahan', 'Recarm', 'Patra', 'Masukunda']
INFO:root:['Sukukaja', 'Rakukaja', 'Diarahan', 'Tarukaja']
INFO:root:['Rakukaja', 'Recarm', 'Diarahan', 'Dekunda']
INFO:root:['Diarahan', 'Patra', 'Wind Boost', 'Tarukaja']
INFO:root:['Wind Amp', 'Patra', 'Sukukaja', 'Recarm']
INFO:root:['Sukukaja', 'Patra', 'Panta Rhei', 'Recarm']
INFO:root:['Rakukaja', 'Recarm', 'Masukunda', 'Patra']
INFO:root:['Sukukaja', 'Diarahan', 'Dekunda', 'Patra']
INFO:root:['Wind Amp', 'Patra', 'Diarama', 'Dekunda']
INFO:root:['Recarm', 'Zio', 'Sukukaja', 'Tarukaja']
INFO:root:['Patra', 'Recarm', 'Tarukaja', 'Megido']
INFO:root:['Mazionga', 'Patra', 'Diarahan', 'Tarukaja']
INFO:root:['Mind Charge', 'Patra', 'Recarm', 'Dekunda']
INFO:root:['Diarama', 'Zio', 'Tarukaja', 'Sukukaja']
INFO:root:['Patra', 'Diarama', 'Diarahan', 'Masukunda']
INFO:root:['Tarukaja', 'Rakukaja', 'Patra', 'Recarm']
INFO:root:['Patra', 'Rakukaja', 'Zio', 'Sukukaja']
INFO:root:['Patra', 'Masukunda', 'Tarukaja', 'Recarm']
INFO:root:['Sukukaja', 'Recarm', 'Megido', 'Tarukaja']
INFO:root:['Diarama', 'Patra', 'Dekunda', 'Null Dark']
INFO:root:['Dekunda', 'Rakukaja', 'Sukukaja', 'Diarama']
INFO:root:['Patra', 'Rakukaja', 'Sukukaja', 'Diarahan']
INFO:root:['Tarukaja', 'Patra', 'Rakukaja', 'Recarm']
INFO:root:['Patra', 'Null Dark', 'Dekunda', 'Recarm']
INFO:root:['Patra', 'Wind Boost', 'Masukunda', 'Zio']
INFO:root:['Patra', 'Sukukaja', 'Recarm', 'Dekunda']
INFO:root:['Patra', 'Recarm', 'Dekunda', 'Sukukaja']
INFO:root:['Masukunda', 'Zio', 'Dekunda', 'Diarama']
INFO:root:['Sukukaja', 'Rakukaja', 'Tarukaja', 'Wind Amp']
INFO:root:['Patra', 'Sukukaja', 'Rakukaja', 'Recarm']
INFO:root:['Patra', 'Tarukaja', 'Wind Amp', 'Dekunda']
INFO:root:['Tarukaja', 'Diarama', 'Recarm', 'Patra']
INFO:root:['Patra', 'Sukukaja', 'Dekunda', 'Zio']
INFO:root:['Sukukaja', 'Mind Charge', 'Patra', 'Null Dark']
INFO:root:['Patra', 'Megido', 'Zio', 'Tarukaja']
INFO:root:['Masukunda', 'Patra', 'Recarm', 'Dekunda']
INFO:root:['Mind Charge', 'Patra', 'Diarama', 'Rakukaja']
INFO:root:['Diarahan', 'Rakukaja', 'Mind Charge', 'Patra']
INFO:root:['Diarahan', 'Dekunda', 'Tarukaja', 'Rakukaja']
INFO:root:['Tarukaja', 'Patra', 'Wind Boost', 'Recarm']
INFO:root:['Patra', 'Masukunda', 'Diarahan', 'Mazionga']
INFO:root:['Patra', 'Mind Charge', 'Growth 3', 'Diarama']
INFO:root:['Mind Charge', 'Diarama', 'Patra', 'Rakukaja']
INFO:root:['Recarm', 'Diarama', 'Mind Charge', 'Wind Boost']
INFO:root:['Patra', 'Zio', 'Dekunda', 'Sukukaja']
INFO:root:['Patra', 'Mazionga', 'Masukunda', 'Zio']
INFO:root:['Sukukaja', 'Patra', 'Dekunda', 'Tarukaja']
INFO:root:['Recarm', 'Patra', 'Sukukaja', 'Diarahan']
INFO:root:['Diarahan', 'Patra', 'Dekunda', 'Sukukaja']
INFO:root:['Wind Amp', 'Patra', 'Diarahan', 'Recarm']
INFO:root:['Rakukaja', 'Tarukaja', 'Sukukaja', 'Zio']
INFO:root:['Diarama', 'Dekunda', 'Patra', 'Rakukaja']
INFO:root:['Patra', 'Tarukaja', 'Diarama', 'Diarahan']
INFO:root:['Patra', 'Sukukaja', 'Masukunda', 'Diarama']
INFO:root:['Patra', 'Rakukaja', 'Dekunda', 'Mind Charge']
INFO:root:['Masukunda', 'Patra', 'Dekunda', 'Zio']
INFO:root:['Patra', 'Masukunda', 'Zio', 'Dekunda']
INFO:root:['Dekunda', 'Mind Charge', 'Patra', 'Tarukaja']
INFO:root:['Patra', 'Rakukaja', 'Zio', 'Recarm']
INFO:root:['Recarm', 'Diarahan', 'Rakukaja', 'Patra']
INFO:root:['Patra', 'Dekunda', 'Diarama', 'Sukukaja']
INFO:root:['Recarm', 'Mazionga', 'Dekunda', 'Diarama']
INFO:root:['Patra', 'Sukukaja', 'Diarahan', 'Dekunda']
INFO:root:['Recarm', 'Patra', 'Masukunda', 'Dekunda']
INFO:root:['Patra', 'Tarukaja', 'Recarm', 'Wind Boost']
INFO:root:['Patra', 'Sukukaja', 'Mind Charge', 'Recarm']
INFO:root:['Wind Amp', 'Wind Boost', 'Patra', 'Masukunda']
INFO:root:['Rakukaja', 'Diarahan', 'Diarama', 'Wind Boost']
INFO:root:['Wind Amp', 'Rakukaja', 'Patra', 'Diarama']
INFO:root:['Diarama', 'Tarukaja', 'Sukukaja', 'Zio']
INFO:root:['Wind Boost', 'Diarama', 'Patra', 'Masukunda']
INFO:root:['Patra', 'Diarama', 'Recarm', 'Zio']
INFO:root:['Patra', 'Mind Charge', 'Megido', 'Diarama']
INFO:root:['Recarm', 'Patra', 'Diarahan', 'Rakukaja']
INFO:root:['Rakukaja', 'Patra', 'Wind Amp', 'Masukunda']
INFO:root:['Diarama', 'Sukukaja', 'Patra', 'Dekunda']
INFO:root:['Dekunda', 'Masukunda', 'Recarm', 'Patra']
INFO:root:['Diarama', 'Patra', 'Tarukaja', 'Rakukaja']
INFO:root:['Patra', 'Dekunda', 'Tarukaja', 'Masukunda']
INFO:root:['Patra', 'Panta Rhei', 'Rakukaja', 'Mind Charge']
INFO:root:['Diarahan', 'Zio', 'Recarm', 'Patra']
INFO:root:['Wind Boost', 'Masukunda', 'Patra', 'Diarama']
INFO:root:['Diarama', 'Patra', 'Sukukaja', 'Mind Charge']
INFO:root:['Sukukaja', 'Patra', 'Mind Charge', 'Growth 3']
INFO:root:['Rakukaja', 'Diarama', 'Null Dark', 'Recarm']
INFO:root:['Wind Amp', 'Patra', 'Tarukaja', 'Dekunda']
INFO:root:['Dekunda', 'Rakukaja', 'Zio', 'Sukukaja']
INFO:root:['Rakukaja', 'Patra', 'Diarama', 'Zio']
INFO:root:['Diarahan', 'Patra', 'Zio', 'Sukukaja']
INFO:root:['Patra', 'Zio', 'Recarm', 'Tarukaja']
INFO:root:['Wind Boost', 'Tarukaja', 'Patra', 'Null Dark']
INFO:root:['Wind Amp', 'Patra', 'Mind Charge', 'Rakukaja']
INFO:root:['Diarahan', 'Patra', 'Sukukaja', 'Masukunda']
INFO:root:['Rakukaja', 'Tarukaja', 'Patra', 'Masukunda']
INFO:root:['Diarahan', 'Patra', 'Recarm', 'Diarama']
INFO:root:['Wind Amp', 'Patra', 'Mazionga', 'Rakukaja']
INFO:root:['Wind Amp', 'Dekunda', 'Diarama', 'Patra']
INFO:root:['Patra', 'Sukukaja', 'Diarama', 'Wind Boost']
INFO:root:['Sukukaja', 'Diarama', 'Dekunda', 'Masukunda']
INFO:root:['Masukunda', 'Rakukaja', 'Zio', 'Patra']
INFO:root:['Diarahan', 'Patra', 'Diarama', 'Masukunda']
INFO:root:['Tarukaja', 'Diarama', 'Diarahan', 'Patra']
INFO:root:['Mind Charge', 'Rakukaja', 'Tarukaja', 'Diarama']
INFO:root:['Wind Amp', 'Zio', 'Patra', 'Dekunda']
INFO:root:['Patra', 'Recarm', 'Mazionga', 'Diarahan']
INFO:root:['Wind Amp', 'Recarm', 'Tarukaja', 'Patra']
INFO:root:['Diarahan', 'Patra', 'Sukukaja', 'Recarm']
INFO:root:['Tarukaja', 'Recarm', 'Rakukaja', 'Patra']
INFO:root:['Sukukaja', 'Patra', 'Mind Charge', 'Recarm']
INFO:root:['Patra', 'Sukukaja', 'Diarama', 'Tarukaja']
INFO:root:['Recarm', 'Patra', 'Tarukaja', 'Sukukaja']
INFO:root:['Recarm', 'Diarahan', 'Patra', 'Diarama']
INFO:root:['Tarukaja', 'Panta Rhei', 'Recarm', 'Sukukaja']
INFO:root:['Recarm', 'Mind Charge', 'Tarukaja', 'Zio']
INFO:root:['Diarahan', 'Dekunda', 'Recarm', 'Patra']
INFO:root:['Patra', 'Masukunda', 'Recarm', 'Diarama']
INFO:root:['Recarm', 'Zio', 'Diarahan', 'Diarama']
INFO:root:['Diarahan', 'Rakukaja', 'Diarama', 'Masukunda']
INFO:root:['Tarukaja', 'Diarahan', 'Recarm', 'Patra']
INFO:root:['Patra', 'Rakukaja', 'Diarama', 'Wind Amp']
INFO:root:['Recarm', 'Patra', 'Wind Boost', 'Tarukaja']
INFO:root:['Diarama', 'Recarm', 'Growth 3', 'Patra']
INFO:root:['Tarukaja', 'Sukukaja', 'Patra', 'Diarama']
INFO:root:['Patra', 'Rakukaja', 'Zio', 'Tarukaja']
INFO:root:['Dekunda', 'Wind Boost', 'Diarama', 'Mind Charge']
INFO:root:['Patra', 'Diarama', 'Sukukaja', 'Megido']
INFO:root:['Tarukaja', 'Rakukaja', 'Patra', 'Diarama']
INFO:root:['Diarahan', 'Patra', 'Masukunda', 'Recarm']
INFO:root:['Diarama', 'Sukukaja', 'Patra', 'Masukunda']
INFO:root:['Mazionga', 'Masukunda', 'Megido', 'Patra']
INFO:root:['Rakukaja', 'Growth 3', 'Sukukaja', 'Tarukaja']
INFO:root:['Growth 3', 'Tarukaja', 'Mind Charge', 'Diarama']
INFO:root:['Sukukaja', 'Recarm', 'Dekunda', 'Patra']
INFO:root:['Patra', 'Dekunda', 'Tarukaja', 'Diarama']
INFO:root:['Patra', 'Tarukaja', 'Zio', 'Diarama']
INFO:root:['Wind Amp', 'Patra', 'Recarm', 'Dekunda']
INFO:root:['Mind Charge', 'Patra', 'Diarama', 'Sukukaja']
INFO:root:['Wind Boost', 'Rakukaja', 'Patra', 'Dekunda']
INFO:root:['Dekunda', 'Mind Charge', 'Rakukaja', 'Patra']
INFO:root:['Sukukaja', 'Zio', 'Rakukaja', 'Diarama']
INFO:root:['Rakukaja', 'Tarukaja', 'Masukunda', 'Diarama']
INFO:root:['Rakukaja', 'Diarama', 'Masukunda', 'Mind Charge']
INFO:root:['Patra', 'Rakukaja', 'Wind Boost', 'Tarukaja']
INFO:root:['Patra', 'Wind Boost', 'Dekunda', 'Diarahan']
INFO:root:['Patra', 'Recarm', 'Diarama', 'Wind Boost']
INFO:root:['Rakukaja', 'Sukukaja', 'Mind Charge', 'Dekunda']
INFO:root:['Patra', 'Recarm', 'Rakukaja', 'Sukukaja']
INFO:root:['Wind Boost', 'Rakukaja', 'Patra', 'Growth 3']
INFO:root:['Sukukaja', 'Diarama', 'Diarahan', 'Tarukaja']
INFO:root:['Rakukaja', 'Growth 3', 'Recarm', 'Sukukaja']
INFO:root:['Tarukaja', 'Patra', 'Zio', 'Recarm']
INFO:root:['Masukunda', 'Null Dark', 'Wind Boost', 'Patra']
INFO:root:['Recarm', 'Diarama', 'Tarukaja', 'Diarahan']
INFO:root:['Patra', 'Diarama', 'Dekunda', 'Tarukaja']
INFO:root:['Rakukaja', 'Diarahan', 'Patra', 'Wind Boost']
INFO:root:['Diarama', 'Patra', 'Recarm', 'Masukunda']
INFO:root:['Megido', 'Rakukaja', 'Tarukaja', 'Patra']
INFO:root:['Recarm', 'Rakukaja', 'Patra', 'Wind Amp']
INFO:root:['Recarm', 'Mind Charge', 'Patra', 'Zio']
INFO:root:['Recarm', 'Zio', 'Diarama', 'Tarukaja']
INFO:root:['Recarm', 'Sukukaja', 'Zio', 'Tarukaja']
INFO:root:['Wind Amp', 'Patra', 'Mind Charge', 'Dekunda']
INFO:root:['Patra', 'Zio', 'Dekunda', 'Diarahan']
INFO:root:['Diarama', 'Masukunda', 'Dekunda', 'Patra']
INFO:root:['Patra', 'Masukunda', 'Rakukaja', 'Diarama']
INFO:root:['Diarahan', 'Patra', 'Growth 3', 'Megido']
INFO:root:['Sukukaja', 'Masukunda', 'Tarukaja', 'Patra']
INFO:root:['Recarm', 'Diarahan', 'Megido', 'Sukukaja']
INFO:root:['Diarama', 'Patra', 'Mazionga', 'Mind Charge']
INFO:root:['Patra', 'Recarm', 'Diarama', 'Sukukaja']
INFO:root:['Recarm', 'Zio', 'Rakukaja', 'Diarama']
INFO:root:['Masukunda', 'Diarama', 'Recarm', 'Wind Amp']
INFO:root:['Mind Charge', 'Dekunda', 'Rakukaja', 'Patra']
INFO:root:['Patra', 'Sukukaja', 'Mind Charge', 'Recarm']
INFO:root:['Mazionga', 'Recarm', 'Patra', 'Zio']
INFO:root:['Wind Boost', 'Recarm', 'Patra', 'Masukunda']
INFO:root:['Diarama', 'Patra', 'Diarahan', 'Growth 3']
INFO:root:['Patra', 'Tarukaja', 'Sukukaja', 'Dekunda']
INFO:root:['Diarama', 'Patra', 'Sukukaja', 'Masukunda']
INFO:root:['Wind Amp', 'Recarm', 'Patra', 'Diarama']
INFO:root:['Tarukaja', 'Patra', 'Diarama', 'Zio']
INFO:root:['Tarukaja', 'Mind Charge', 'Sukukaja', 'Patra']
INFO:root:['Diarahan', 'Zio', 'Patra', 'Recarm']
INFO:root:['Rakukaja', 'Sukukaja', 'Null Dark', 'Patra']
INFO:root:['Patra', 'Diarama', 'Tarukaja', 'Masukunda']
INFO:root:['Sukukaja', 'Zio', 'Rakukaja', 'Patra']
INFO:root:['Patra', 'Rakukaja', 'Zio', 'Diarama']
INFO:root:['Patra', 'Diarama', 'Tarukaja', 'Rakukaja']
INFO:root:['Patra', 'Samsara', 'Masukunda', 'Dekunda']
INFO:root:['Diarahan', 'Sukukaja', 'Patra', 'Recarm']
INFO:root:['Patra', 'Dekunda', 'Tarukaja', 'Diarahan']
INFO:root:['Wind Amp', 'Patra', 'Diarahan', 'Tarukaja']
INFO:root:['Patra', 'Diarama', 'Sukukaja', 'Mazionga']
INFO:root:['Sukukaja', 'Patra', 'Tarukaja', 'Diarama']
INFO:root:['Diarahan', 'Zio', 'Patra', 'Sukukaja']
