INFO:root:['Tarukaja', 'Charmdi', 'Patra', 'Megidolaon']
INFO:root:['Mind Charge', 'Charmdi', 'Patra', 'Garu']
INFO:root:['Patra', 'Ziodyne', 'Garu', 'Charmdi']
INFO:root:['Patra', 'Charmdi', 'Sukukaja', 'Mind Charge']
INFO:root:['Charmdi', 'Patra', 'Tarukaja', 'Sukukaja']
INFO:root:['Patra', 'Charmdi', 'Sukukaja', 'Wind Amp']
INFO:root:['Patra', 'Tarukaja', 'Charmdi', 'Wind Amp']
INFO:root:['Charmdi', 'Patra', 'Tarukaja', 'Mind Charge']
INFO:root:['Patra', 'Spell Master', 'Tarukaja', 'Sukukaja']
INFO:root:['Charmdi', 'Growth 3', 'Tarukaja', 'Sukukaja']
INFO:root:['Sukukaja', 'Charmdi', 'Salvation', 'Tarukaja']
INFO:root:['Charmdi', 'Mind Charge', 'Patra', 'Tetrakarn']
INFO:root:['Mind Charge', 'Patra', 'Sukukaja', 'Salvation']
INFO:root:['Charmdi', 'Garu', 'Tetrakarn', 'Sukukaja']
INFO:root:['Patra', 'Sukukaja', 'Charmdi', 'Ziodyne']
INFO:root:['Salvation', 'Tarukaja', 'Charmdi', 'Ziodyne']
INFO:root:['Charmdi', 'Patra', 'Mind Charge', 'Garu']
INFO:root:['Patra', 'Sukukaja', 'Salvation', 'Tarukaja']
INFO:root:['Patra', 'Tarukaja', 'Charmdi', 'Salvation']
INFO:root:['Tarukaja', 'Charmdi', 'Spell Master', 'Tetrakarn']
INFO:root:['Charmdi', 'Patra', 'Sukukaja', 'Tarukaja']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Sukukaja']
INFO:root:['Charmdi', 'Patra', 'Garu', 'Wind Amp']
INFO:root:['Patra', 'Mind Charge', 'Tarukaja', 'Charmdi']
INFO:root:['Tarukaja', 'Salvation', 'Sukukaja', 'Patra']
INFO:root:['Charmdi', 'Megido', 'Tarukaja', 'Patra']
INFO:root:['Patra', 'Salvation', 'Charmdi', 'Mind Charge']
INFO:root:['Salvation', 'Charmdi', 'Patra', 'Tarukaja']
INFO:root:['Sukukaja', 'Charmdi', 'Ziodyne', 'Patra']
INFO:root:['Mind Charge', 'Garu', 'Tarukaja', 'Patra']
INFO:root:['Tarukaja', 'Patra', 'Charmdi', 'Sukukaja']
INFO:root:['Patra', 'Sukukaja', 'Charmdi', 'Salvation']
INFO:root:['Patra', 'Charmdi', 'Spell Master', 'Salvation']
INFO:root:['Mind Charge', 'Charmdi', 'Patra', 'Sukukaja']
INFO:root:['Tarukaja', 'Hama', 'Patra', 'Charmdi']
INFO:root:['Patra', 'Salvation', 'Mind Charge', 'Sukukaja']
INFO:root:['Patra', 'Mind Charge', 'Sukukaja', 'Counter']
INFO:root:['Patra', 'Megido', 'Charmdi', 'Growth 3']
INFO:root:['Patra', 'Tarukaja', 'Sukukaja', 'Garu']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Spell Master']
INFO:root:['Patra', 'Tarukaja', 'Charmdi', 'Megidolaon']
INFO:root:['Patra', 'Garu', 'Sukukaja', 'Tetrakarn']
INFO:root:['Mind Charge', 'Patra', 'Unshaken Will', 'Charmdi']
INFO:root:['Sukukaja', 'Tetrakarn', 'Tarukaja', 'Spell Master']
INFO:root:['Charmdi', 'Ziodyne', 'Patra', 'Tarukaja']
INFO:root:['Patra', 'Tetrakarn', 'Tarukaja', 'Charmdi']
INFO:root:['Patra', 'Garu', 'Salvation', 'Tarukaja']
INFO:root:['Salvation', 'Ziodyne', 'Sukukaja', 'Mind Charge']
INFO:root:['Wind Amp', 'Patra', 'Garu', 'Mind Charge']
INFO:root:['Charmdi', 'Patra', 'Sukukaja', 'Mind Charge']
INFO:root:['Patra', 'Salvation', 'Spell Master', 'Mind Charge']
INFO:root:['Charmdi', 'Sukukaja', 'Tarukaja', 'Wind Amp']
INFO:root:['Patra', 'Sukukaja', 'Salvation', 'Tarukaja']
INFO:root:['Ziodyne', 'Patra', 'Garu', 'Charmdi']
INFO:root:['Sukukaja', 'Patra', 'Charmdi', 'Mind Charge']
INFO:root:['Sukukaja', 'Patra', 'Charmdi', 'Wind Amp']
INFO:root:['Patra', 'Tarukaja', 'Charmdi', 'Sukukaja']
INFO:root:['Charmdi', 'Patra', 'Megidolaon', 'Counter']
INFO:root:['Patra', 'Garu', 'Tarukaja', 'Charmdi']
INFO:root:['Charmdi', 'Tarukaja', 'Unshaken Will', 'Wind Amp']
INFO:root:['Patra', 'Sukukaja', 'Charmdi', 'Salvation']
INFO:root:['Patra', 'Sukukaja', 'Charmdi', 'Salvation']
INFO:root:['Charmdi', 'Patra', 'Tarukaja', 'Counter']
INFO:root:['Charmdi', 'Patra', 'Tarukaja', 'Growth 3']
INFO:root:['Counter', 'Patra', 'Charmdi', 'Sukukaja']
INFO:root:['Mind Charge', 'Patra', 'Tarukaja', 'Sukukaja']
INFO:root:['Patra', 'Tarukaja', 'Charmdi', 'Mind Charge']
INFO:root:['Patra', 'Charmdi', 'Tetrakarn', 'Salvation']
INFO:root:['Growth 3', 'Patra', 'Garu', 'Sukukaja']
INFO:root:['Garu', 'Mind Charge', 'Patra', 'Wind Amp']
INFO:root:['Charmdi', 'Patra', 'Garu', 'Sukukaja']
INFO:root:['Patra', 'Mind Charge', 'Charmdi', 'Sukukaja']
INFO:root:['Salvation', 'Charmdi', 'Sukukaja', 'Patra']
INFO:root:['Charmdi', 'Patra', 'Sukukaja', 'Tarukaja']
INFO:root:['Charmdi', 'Megido', 'Tarukaja', 'Patra']
INFO:root:['Charmdi', 'Tarukaja', 'Patra', 'Tetrakarn']
INFO:root:['Counter', 'Patra', 'Tarukaja', 'Mind Charge']
INFO:root:['Patra', 'Ziodyne', 'Mind Charge', 'Tarukaja']
INFO:root:['Charmdi', 'Patra', 'Sukukaja', 'Tetrakarn']
INFO:root:['Patra', 'Tarukaja', 'Sukukaja', 'Unshaken Will']
INFO:root:['Patra', 'Salvation', 'Garu', 'Charmdi']
INFO:root:['Sukukaja', 'Tetrakarn', 'Patra', 'Charmdi']
INFO:root:['Charmdi', 'Patra', 'Garu', 'Megido']
INFO:root:['Tarukaja', 'Salvation', 'Patra', 'Counter']
INFO:root:['Patra', 'Tarukaja', 'Charmdi', 'Garu']
INFO:root:['Mind Charge', 'Patra', 'Garu', 'Megido']
INFO:root:['Sukukaja', 'Patra', 'Garu', 'Mind Charge']
INFO:root:['Patra', 'Tarukaja', 'Mind Charge', 'Charmdi']
INFO:root:['Charmdi', 'Sukukaja', 'Patra', 'Salvation']
INFO:root:['Patra', 'Charmdi', 'Salvation', 'Tarukaja']
INFO:root:['Tarukaja', 'Patra', 'Charmdi', 'Counter']
INFO:root:['Tarukaja', 'Charmdi', 'Salvation', 'Patra']
INFO:root:['Patra', 'Megidolaon', 'Sukukaja', 'Tarukaja']
INFO:root:['Patra', 'Counter', 'Tetrakarn', 'Charmdi']
INFO:root:['Charmdi', 'Patra', 'Mind Charge', 'Tarukaja']
INFO:root:['Sukukaja', 'Garu', 'Mind Charge', 'Tarukaja']
INFO:root:['Patra', 'Hama', 'Salvation', 'Mind Charge']
INFO:root:['Tarukaja', 'Patra', 'Sukukaja', 'Wind Amp']
INFO:root:['Patra', 'Charmdi', 'Sukukaja', 'Garu']
INFO:root:['Patra', 'Charmdi', 'Wind Amp', 'Sukukaja']
INFO:root:['Ziodyne', 'Salvation', 'Tarukaja', 'Patra']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Wind Amp']
INFO:root:['Charmdi', 'Patra', 'Sukukaja', 'Garu']
INFO:root:['Patra', 'Salvation', 'Tetrakarn', 'Sukukaja']
INFO:root:['Patra', 'Unshaken Will', 'Salvation', 'Megidolaon']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Megido']
INFO:root:['Megidolaon', 'Patra', 'Tarukaja', 'Charmdi']
INFO:root:['Hama', 'Sukukaja', 'Patra', 'Garu']
INFO:root:['Garu', 'Charmdi', 'Patra', 'Salvation']
INFO:root:['Tarukaja', 'Charmdi', 'Sukukaja', 'Unshaken Will']
INFO:root:['Salvation', 'Hama', 'Charmdi', 'Counter']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Sukukaja']
INFO:root:['Salvation', 'Charmdi', 'Patra', 'Sukukaja']
INFO:root:['Patra', 'Garu', 'Sukukaja', 'Tarukaja']
INFO:root:['Charmdi', 'Patra', 'Sukukaja', 'Mind Charge']
INFO:root:['Mind Charge', 'Tetrakarn', 'Sukukaja', 'Garu']
INFO:root:['Hama', 'Patra', 'Sukukaja', 'Charmdi']
INFO:root:['Patra', 'Tetrakarn', 'Charmdi', 'Garu']
INFO:root:['Patra', 'Sukukaja', 'Salvation', 'Garu']
INFO:root:['Patra', 'Charmdi', 'Tetrakarn', 'Garu']
INFO:root:['Salvation', 'Patra', 'Garu', 'Unshaken Will']
INFO:root:['Patra', 'Garu', 'Charmdi', 'Salvation']
INFO:root:['Charmdi', 'Mind Charge', 'Patra', 'Salvation']
INFO:root:['Patra', 'Sukukaja', 'Charmdi', 'Unshaken Will']
INFO:root:['Charmdi', 'Patra', 'Tarukaja', 'Salvation']
INFO:root:['Charmdi', 'Patra', 'Sukukaja', 'Tarukaja']
INFO:root:['Patra', 'Charmdi', 'Sukukaja', 'Tarukaja']
INFO:root:['Wind Amp', 'Sukukaja', 'Patra', 'Charmdi']
INFO:root:['Patra', 'Garu', 'Salvation', 'Charmdi']
INFO:root:['Patra', 'Mind Charge', 'Sukukaja', 'Wind Amp']
INFO:root:['Patra', 'Garu', 'Tarukaja', 'Sukukaja']
INFO:root:['Tarukaja', 'Patra', 'Charmdi', 'Garu']
INFO:root:['Patra', 'Tetrakarn', 'Charmdi', 'Tarukaja']
INFO:root:['Patra', 'Charmdi', 'Tarukaja', 'Sukukaja']
INFO:root:['Sukukaja', 'Charmdi', 'Garu', 'Patra']
INFO:root:['Patra', 'Tarukaja', 'Charmdi', 'Garu']
INFO:root:['Charmdi', 'Patra', 'Tetrakarn', 'Tarukaja']
INFO:root:['Patra', 'Sukukaja', 'Charmdi', 'Salvation']
INFO:root:['Tarukaja', 'Charmdi', 'Mind Charge', 'Patra']
INFO:root:['Patra', 'Tarukaja', 'Charmdi', 'Salvation']
INFO:root:['Patra', 'Charmdi', 'Counter', 'Garu']
INFO:root:['Tarukaja', 'Sukukaja', 'Mind Charge', 'Charmdi']
INFO:root:['Patra', 'Tarukaja', 'Sukukaja', 'Charmdi']
INFO:root:['Tarukaja', 'Sukukaja', 'Patra', 'Charmdi']
INFO:root:['Charmdi', 'Patra', 'Tarukaja', 'Salvation']
INFO:root:['Patra', 'Charmdi', 'Megidolaon', 'Ziodyne']
INFO:root:['Charmdi', 'Sukukaja', 'Patra', 'Tarukaja']
INFO:root:['Unshaken Will', 'Tarukaja', 'Sukukaja', 'Ziodyne']
INFO:root:['Patra', 'Sukukaja', 'Charmdi', 'Wind Amp']
INFO:root:['Tarukaja', 'Counter', 'Patra', 'Garu']
INFO:root:['Charmdi', 'Patra', 'Mind Charge', 'Sukukaja']
INFO:root:['Patra', 'Salvation', 'Charmdi', 'Growth 3']
INFO:root:['Patra', 'Sukukaja', 'Salvation', 'Garu']
INFO:root:['Patra', 'Charmdi', 'Salvation', 'Mind Charge']
INFO:root:['Patra', 'Salvation', 'Garu', 'Sukukaja']
INFO:root:['Sukukaja', 'Patra', 'Tetrakarn', 'Salvation']
INFO:root:['Tarukaja', 'Patra', 'Charmdi', 'Salvation']
INFO:root:['Patra', 'Charmdi', 'Spell Master', 'Counter']
INFO:root:['Patra', 'Charmdi', 'Mind Charge', 'Tarukaja']
INFO:root:['Garu', 'Patra', 'Sukukaja', 'Tarukaja']
INFO:root:['Charmdi', 'Tarukaja', 'Patra', 'Salvation']
INFO:root:['Patra', 'Tarukaja', 'Garu', 'Charmdi']
INFO:root:['Patra', 'Tetrakarn', 'Garu', 'Charmdi']
INFO:root:['Charmdi', 'Garu', 'Patra', 'Salvation']
INFO:root:['Patra', 'Garu', 'Tarukaja', 'Charmdi']
INFO:root:['Patra', 'Garu', 'Charmdi', 'Growth 3']
INFO:root:['Charmdi', 'Patra', 'Tetrakarn', 'Tarukaja']
INFO:root:['Charmdi', 'Tarukaja', 'Patra', 'Sukukaja']
INFO:root:['Charmdi', 'Patra', 'Sukukaja', 'Megido']
INFO:root:['Counter', 'Patra', 'Sukukaja', 'Tetrakarn']
INFO:root:['Megidolaon', 'Tarukaja', 'Patra', 'Salvation']
INFO:root:['Sukukaja', 'Tarukaja', 'Garu', 'Patra']
INFO:root:['Patra', 'Sukukaja', 'Garu', 'Mind Charge']
INFO:root:['Mind Charge', 'Sukukaja', 'Patra', 'Tarukaja']
INFO:root:['Patra', 'Salvation', 'Tarukaja', 'Sukukaja']
INFO:root:['Mind Charge', 'Patra', 'Charmdi', 'Sukukaja']
INFO:root:['Salvation', 'Patra', 'Tarukaja', 'Sukukaja']
INFO:root:['Patra', 'Charmdi', 'Wind Amp', 'Sukukaja']
INFO:root:['Growth 3', 'Sukukaja', 'Garu', 'Patra']
INFO:root:['Tarukaja', 'Patra', 'Wind Amp', 'Charmdi']
INFO:root:['Charmdi', 'Tetrakarn', 'Mind Charge', 'Patra']
INFO:root:['Salvation', 'Patra', 'Counter', 'Mind Charge']
INFO:root:['Tetrakarn', 'Patra', 'Salvation', 'Sukukaja']
INFO:root:['Patra', 'Sukukaja', 'Megidolaon', 'Tarukaja']
INFO:root:['Tarukaja', 'Patra', 'Garu', 'Sukukaja']
INFO:root:['Mind Charge', 'Spell Master', 'Tarukaja', 'Garu']
INFO:root:['Garu', 'Patra', 'Mind Charge', 'Sukukaja']
INFO:root:['Sukukaja', 'Tarukaja', 'Counter', 'Charmdi']
INFO:root:['Tetrakarn', 'Charmdi', 'Patra', 'Salvation']
INFO:root:['Patra', 'Sukukaja', 'Tarukaja', 'Charmdi']
INFO:root:['Mind Charge', 'Tetrakarn', 'Garu', 'Patra']
INFO:root:['Patra', 'Garu', 'Tarukaja', 'Charmdi']
INFO:root:['Salvation', 'Patra', 'Sukukaja', 'Tarukaja']
INFO:root:['Tetrakarn', 'Mind Charge', 'Tarukaja', 'Patra']
INFO:root:['Patra', 'Salvation', 'Charmdi', 'Tarukaja']
INFO:root:['Sukukaja', 'Tarukaja', 'Patra', 'Hama']
INFO:root:['Charmdi', 'Patra', 'Garu', 'Sukukaja']
INFO:root:['Patra', 'Charmdi', 'Counter', 'Tetrakarn']
INFO:root:['Patra', 'Salvation', 'Charmdi', 'Mind Charge']
INFO:root:['Patra', 'Mind Charge', 'Tetrakarn', 'Charmdi']
INFO:root:['Patra', 'Sukukaja', 'Mind Charge', 'Tarukaja']
INFO:root:['Patra', 'Tetrakarn', 'Mind Charge', 'Sukukaja']
INFO:root:['Patra', 'Garu', 'Charmdi', 'Sukukaja']
INFO:root:['Charmdi', 'Patra', 'Tarukaja', 'Counter']
INFO:root:['Charmdi', 'Patra', 'Mind Charge', 'Sukukaja']
INFO:root:['Charmdi', 'Mind Charge', 'Growth 3', 'Patra']
INFO:root:['Charmdi', 'Tarukaja', 'Tetrakarn', 'Patra']
INFO:root:['Patra', 'Charmdi', 'Sukukaja', 'Tetrakarn']
INFO:root:['Sukukaja', 'Patra', 'Mind Charge', 'Charmdi']
INFO:root:['Charmdi', 'Patra', 'Counter', 'Wind Amp']
INFO:root:['Sukukaja', 'Tarukaja', 'Wind Amp', 'Patra']
INFO:root:['Patra', 'Tetrakarn', 'Sukukaja', 'Tarukaja']
INFO:root:['Patra', 'Sukukaja', 'Tarukaja', 'Charmdi']
INFO:root:['Counter', 'Patra', 'Megidolaon', 'Charmdi']
