INFO:root:['Null Dark', 'Patra', 'Recarm', 'Sukukaja']
INFO:root:['Samsara', 'Growth 3', 'Wind Amp', 'Sukukaja']
INFO:root:['Patra', 'Unshaken Will', 'Wind Amp', 'Mind Charge']
INFO:root:['Samsara', 'Spell Master', 'Tarukaja', 'Null Dark']
INFO:root:['Unshaken Will', 'Samsara', 'Tarukaja', 'Growth 3']
INFO:root:['Patra', 'Unshaken Will', 'Samsara', 'Wind Amp']
INFO:root:['Wind Amp', 'Null Dark', 'Samsara', 'Growth 3']
INFO:root:['Samsara', 'Spell Master', 'Diarahan', 'Unshaken Will']
INFO:root:['Growth 3', 'Samsara', 'Spell Master', 'Sukukaja']
INFO:root:['Growth 3', 'Spell Master', 'Patra', 'Megidolaon']
INFO:root:['Mind Charge', 'Growth 3', 'Samsara', 'Unshaken Will']
INFO:root:['Samsara', 'Spell Master', 'Patra', 'Wind Amp']
INFO:root:['Tetrakarn', 'Samsara', 'Tarukaja', 'Sukukaja']
INFO:root:['Samsara', 'Null Dark', 'Wind Amp', 'Tarukaja']
INFO:root:['Marakunda', 'Spell Master', 'Growth 3', 'Null Dark']
INFO:root:['Null Dark', 'Sukukaja', 'Wind Amp', 'Patra']
INFO:root:['Samsara', 'Growth 3', 'Spell Master', 'Unshaken Will']
INFO:root:['Wind Amp', 'Samsara', 'Patra', 'Growth 3']
INFO:root:['Unshaken Will', 'Null Dark', 'Samsara', 'Spell Master']
INFO:root:['Spell Master', 'Samsara', 'Tetrakarn', 'Growth 3']
INFO:root:['Wind Amp', 'Mind Charge', 'Sukukaja', 'Samsara']
INFO:root:['Recarm', 'Spell Master', 'Sukukaja', 'Patra']
INFO:root:['Wind Amp', 'Samsara', 'Null Dark', 'Mind Charge']
INFO:root:['Tetrakarn', 'Wind Amp', 'Growth 3', 'Samsara']
INFO:root:['Samsara', 'Recarm', 'Wind Amp', 'Growth 3']
INFO:root:['Marakunda', 'Tarukaja', 'Samsara', 'Sukukaja']
INFO:root:['Wind Amp', 'Samsara', 'Growth 3', 'Null Dark']
INFO:root:['Samsara', 'Growth 3', 'Patra', 'Unshaken Will']
INFO:root:['Spell Master', 'Samsara', 'Null Dark', 'Growth 3']
INFO:root:['Growth 3', 'Null Dark', 'Samsara', 'Recarm']
INFO:root:['Samsara', 'Null Dark', 'Tarukaja', 'Megidolaon']
INFO:root:['Growth 3', 'Samsara', 'Sukukaja', 'Patra']
INFO:root:['Growth 3', 'Patra', 'Spell Master', 'Unshaken Will']
INFO:root:['Growth 3', 'Samsara', 'Patra', 'Sukukaja']
INFO:root:['Patra', 'Growth 3', 'Sukukaja', 'Wind Amp']
INFO:root:['Tarukaja', 'Samsara', 'Patra', 'Spell Master']
INFO:root:['Growth 3', 'Wind Amp', 'Samsara', 'Null Dark']
INFO:root:['Tarukaja', 'Wind Amp', 'Sukukaja', 'Patra']
INFO:root:['Samsara', 'Growth 3', 'Recarm', 'Null Dark']
INFO:root:['Unshaken Will', 'Samsara', 'Sukukaja', 'Spell Master']
INFO:root:['Patra', 'Null Dark', 'Wind Amp', 'Samsara']
INFO:root:['Wind Amp', 'Sukukaja', 'Mind Charge', 'Patra']
INFO:root:['Recarm', 'Unshaken Will', 'Growth 3', 'Samsara']
INFO:root:['Patra', 'Samsara', 'Mind Charge', 'Wind Amp']
INFO:root:['Null Dark', 'Unshaken Will', 'Patra', 'Samsara']
INFO:root:['Patra', 'Mind Charge', 'Diarahan', 'Growth 3']
INFO:root:['Spell Master', 'Patra', 'Diarahan', 'Growth 3']
INFO:root:['Spell Master', 'Samsara', 'Wind Amp', 'Patra']
INFO:root:['Samsara', 'Patra', 'Spell Master', 'Sukukaja']
INFO:root:['Samsara', 'Null Dark', 'Mind Charge', 'Spell Master']
INFO:root:['Samsara', 'Wind Amp', 'Spell Master', 'Growth 3']
INFO:root:['Recarm', 'Wind Amp', 'Growth 3', 'Samsara']
INFO:root:['Spell Master', 'Sukukaja', 'Samsara', 'Wind Amp']
INFO:root:['Recarm', 'Spell Master', 'Patra', 'Tarukaja']
INFO:root:['Patra', 'Recarm', 'Samsara', 'Marakunda']
INFO:root:['Recarm', 'Null Dark', 'Growth 3', 'Wind Amp']
INFO:root:['Marakunda', 'Unshaken Will', 'Sukukaja', 'Null Dark']
INFO:root:['Wind Amp', 'Null Dark', 'Growth 3', 'Samsara']
INFO:root:['Wind Amp', 'Samsara', 'Growth 3', 'Marakunda']
INFO:root:['Wind Amp', 'Patra', 'Null Dark', 'Mind Charge']
INFO:root:['Samsara', 'Wind Amp', 'Marakunda', 'Sukukaja']
INFO:root:['Unshaken Will', 'Samsara', 'Null Dark', 'Wind Amp']
INFO:root:['Growth 3', 'Samsara', 'Null Dark', 'Spell Master']
INFO:root:['Samsara', 'Wind Amp', 'Tarukaja', 'Growth 3']
INFO:root:['Spell Master', 'Null Dark', 'Tarukaja', 'Growth 3']
INFO:root:['Wind Amp', 'Unshaken Will', 'Tarukaja', 'Growth 3']
INFO:root:['Null Dark', 'Samsara', 'Tarukaja', 'Mind Charge']
INFO:root:['Null Dark', 'Diarahan', 'Marakunda', 'Wind Amp']
INFO:root:['Patra', 'Null Dark', 'Samsara', 'Diarahan']
INFO:root:['Growth 3', 'Samsara', 'Wind Amp', 'Sukukaja']
INFO:root:['Spell Master', 'Growth 3', 'Patra', 'Marakunda']
INFO:root:['Tarukaja', 'Samsara', 'Growth 3', 'Wind Amp']
INFO:root:['Tetrakarn', 'Recarm', 'Growth 3', 'Samsara']
INFO:root:['Spell Master', 'Null Dark', 'Samsara', 'Sukukaja']
INFO:root:['Spell Master', 'Growth 3', 'Patra', 'Wind Amp']
INFO:root:['Samsara', 'Tarukaja', 'Diarahan', 'Wind Amp']
INFO:root:['Null Dark', 'Samsara', 'Tetrakarn', 'Wind Amp']
INFO:root:['Null Dark', 'Samsara', 'Megidolaon', 'Sukukaja']
INFO:root:['Sukukaja', 'Tetrakarn', 'Null Dark', 'Samsara']
INFO:root:['Spell Master', 'Mind Charge', 'Growth 3', 'Patra']
INFO:root:['Spell Master', 'Null Dark', 'Samsara', 'Wind Amp']
INFO:root:['Samsara', 'Wind Amp', 'Patra', 'Tarukaja']
INFO:root:['Samsara', 'Wind Amp', 'Tarukaja', 'Null Dark']
INFO:root:['Patra', 'Mind Charge', 'Null Dark', 'Samsara']
INFO:root:['Growth 3', 'Samsara', 'Patra', 'Wind Amp']
INFO:root:['Samsara', 'Tarukaja', 'Growth 3', 'Wind Amp']
INFO:root:['Sukukaja', 'Unshaken Will', 'Null Dark', 'Patra']
INFO:root:['Mind Charge', 'Samsara', 'Patra', 'Unshaken Will']
INFO:root:['Tetrakarn', 'Null Dark', 'Sukukaja', 'Samsara']
INFO:root:['Patra', 'Samsara', 'Growth 3', 'Wind Amp']
INFO:root:['Tarukaja', 'Samsara', 'Wind Amp', 'Growth 3']
INFO:root:['Diarahan', 'Wind Amp', 'Growth 3', 'Spell Master']
INFO:root:['Patra', 'Sukukaja', 'Mind Charge', 'Samsara']
INFO:root:['Samsara', 'Patra', 'Wind Amp', 'Tetrakarn']
INFO:root:['Samsara', 'Wind Amp', 'Sukukaja', 'Patra']
INFO:root:['Growth 3', 'Samsara', 'Recarm', 'Wind Amp']
INFO:root:['Growth 3', 'Marakunda', 'Tarukaja', 'Wind Amp']
INFO:root:['Null Dark', 'Samsara', 'Patra', 'Mind Charge']
INFO:root:['Null Dark', 'Samsara', 'Patra', 'Wind Amp']
INFO:root:['Growth 3', 'Null Dark', 'Unshaken Will', 'Recarm']
INFO:root:['Growth 3', 'Samsara', 'Diarahan', 'Tarukaja']
INFO:root:['Samsara', 'Spell Master', 'Growth 3', 'Patra']
INFO:root:['Samsara', 'Diarahan', 'Wind Amp', 'Unshaken Will']
INFO:root:['Patra', 'Spell Master', 'Marakunda', 'Tarukaja']
INFO:root:['Spell Master', 'Samsara', 'Patra', 'Growth 3']
INFO:root:['Recarm', 'Growth 3', 'Wind Amp', 'Patra']
INFO:root:['Wind Amp', 'Samsara', 'Null Dark', 'Unshaken Will']
INFO:root:['Null Dark', 'Growth 3', 'Tarukaja', 'Spell Master']
INFO:root:['Marakunda', 'Spell Master', 'Samsara', 'Growth 3']
INFO:root:['Growth 3', 'Sukukaja', 'Spell Master', 'Patra']
INFO:root:['Growth 3', 'Spell Master', 'Unshaken Will', 'Samsara']
INFO:root:['Wind Amp', 'Samsara', 'Growth 3', 'Spell Master']
INFO:root:['Null Dark', 'Wind Amp', 'Samsara', 'Sukukaja']
INFO:root:['Spell Master', 'Growth 3', 'Null Dark', 'Recarm']
INFO:root:['Sukukaja', 'Recarm', 'Wind Amp', 'Tarukaja']
INFO:root:['Tetrakarn', 'Samsara', 'Sukukaja', 'Spell Master']
INFO:root:['Wind Amp', 'Samsara', 'Tarukaja', 'Patra']
INFO:root:['Wind Amp', 'Null Dark', 'Sukukaja', 'Tarukaja']
INFO:root:['Samsara', 'Null Dark', 'Wind Amp', 'Mind Charge']
INFO:root:['Patra', 'Null Dark', 'Growth 3', 'Spell Master']
INFO:root:['Patra', 'Samsara', 'Growth 3', 'Wind Amp']
INFO:root:['Null Dark', 'Tarukaja', 'Sukukaja', 'Samsara']
INFO:root:['Spell Master', 'Null Dark', 'Recarm', 'Unshaken Will']
INFO:root:['Patra', 'Samsara', 'Spell Master', 'Wind Amp']
INFO:root:['Tetrakarn', 'Tarukaja', 'Growth 3', 'Mind Charge']
INFO:root:['Samsara', 'Marakunda', 'Spell Master', 'Null Dark']
INFO:root:['Wind Amp', 'Spell Master', 'Null Dark', 'Sukukaja']
INFO:root:['Patra', 'Samsara', 'Tarukaja', 'Recarm']
INFO:root:['Marakunda', 'Megidolaon', 'Growth 3', 'Wind Amp']
INFO:root:['Samsara', 'Tetrakarn', 'Patra', 'Wind Amp']
INFO:root:['Unshaken Will', 'Tarukaja', 'Samsara', 'Mind Charge']
INFO:root:['Diarahan', 'Growth 3', 'Samsara', 'Wind Amp']
INFO:root:['Unshaken Will', 'Growth 3', 'Tarukaja', 'Null Dark']
INFO:root:['Wind Amp', 'Samsara', 'Tarukaja', 'Null Dark']
INFO:root:['Samsara', 'Unshaken Will', 'Wind Amp', 'Growth 3']
INFO:root:['Patra', 'Samsara', 'Wind Amp', 'Unshaken Will']
INFO:root:['Samsara', 'Growth 3', 'Tarukaja', 'Unshaken Will']
INFO:root:['Wind Amp', 'Samsara', 'Recarm', 'Growth 3']
INFO:root:['Marakunda', 'Growth 3', 'Samsara', 'Patra']
INFO:root:['Wind Amp', 'Diarahan', 'Growth 3', 'Tarukaja']
INFO:root:['Growth 3', 'Patra', 'Recarm', 'Samsara']
INFO:root:['Growth 3', 'Tarukaja', 'Samsara', 'Wind Amp']
INFO:root:['Null Dark', 'Patra', 'Tarukaja', 'Marakunda']
INFO:root:['Growth 3', 'Sukukaja', 'Samsara', 'Unshaken Will']
INFO:root:['Samsara', 'Megidolaon', 'Sukukaja', 'Wind Amp']
INFO:root:['Growth 3', 'Samsara', 'Recarm', 'Spell Master']
INFO:root:['Growth 3', 'Sukukaja', 'Null Dark', 'Unshaken Will']
INFO:root:['Recarm', 'Wind Amp', 'Growth 3', 'Spell Master']
INFO:root:['Tarukaja', 'Marakunda', 'Unshaken Will', 'Wind Amp']
INFO:root:['Spell Master', 'Growth 3', 'Patra', 'Mind Charge']
INFO:root:['Samsara', 'Mind Charge', 'Sukukaja', 'Growth 3']
INFO:root:['Wind Amp', 'Samsara', 'Patra', 'Null Dark']
INFO:root:['Spell Master', 'Wind Amp', 'Null Dark', 'Samsara']
INFO:root:['Null Dark', 'Patra', 'Wind Amp', 'Samsara']
INFO:root:['Samsara', 'Growth 3', 'Null Dark', 'Marakunda']
INFO:root:['Growth 3', 'Diarahan', 'Wind Amp', 'Sukukaja']
INFO:root:['Megidolaon', 'Samsara', 'Wind Amp', 'Tetrakarn']
INFO:root:['Samsara', 'Null Dark', 'Recarm', 'Wind Amp']
INFO:root:['Growth 3', 'Samsara', 'Null Dark', 'Recarm']
INFO:root:['Mind Charge', 'Patra', 'Samsara', 'Growth 3']
INFO:root:['Growth 3', 'Marakunda', 'Samsara', 'Tarukaja']
INFO:root:['Growth 3', 'Diarahan', 'Wind Amp', 'Spell Master']
INFO:root:['Samsara', 'Growth 3', 'Patra', 'Spell Master']
INFO:root:['Sukukaja', 'Null Dark', 'Samsara', 'Patra']
INFO:root:['Growth 3', 'Samsara', 'Marakunda', 'Unshaken Will']
INFO:root:['Null Dark', 'Unshaken Will', 'Samsara', 'Spell Master']
INFO:root:['Wind Amp', 'Samsara', 'Spell Master', 'Diarahan']
INFO:root:['Samsara', 'Spell Master', 'Growth 3', 'Patra']
INFO:root:['Samsara', 'Null Dark', 'Diarahan', 'Unshaken Will']
INFO:root:['Tarukaja', 'Patra', 'Samsara', 'Sukukaja']
INFO:root:['Wind Amp', 'Spell Master', 'Growth 3', 'Tarukaja']
INFO:root:['Patra', 'Wind Amp', 'Null Dark', 'Tarukaja']
INFO:root:['Patra', 'Samsara', 'Tarukaja', 'Mind Charge']
INFO:root:['Samsara', 'Growth 3', 'Wind Amp', 'Patra']
INFO:root:['Samsara', 'Tarukaja', 'Spell Master', 'Wind Amp']
INFO:root:['Null Dark', 'Samsara', 'Tarukaja', 'Patra']
INFO:root:['Growth 3', 'Samsara', 'Spell Master', 'Patra']
INFO:root:['Spell Master', 'Wind Amp', 'Growth 3', 'Tarukaja']
INFO:root:['Patra', 'Null Dark', 'Samsara', 'Spell Master']
INFO:root:['Unshaken Will', 'Sukukaja', 'Wind Amp', 'Marakunda']
INFO:root:['Wind Amp', 'Tarukaja', 'Samsara', 'Null Dark']
INFO:root:['Mind Charge', 'Samsara', 'Marakunda', 'Patra']
INFO:root:['Growth 3', 'Wind Amp', 'Sukukaja', 'Unshaken Will']
INFO:root:['Patra', 'Wind Amp', 'Samsara', 'Sukukaja']
INFO:root:['Wind Amp', 'Unshaken Will', 'Samsara', 'Spell Master']
INFO:root:['Null Dark', 'Samsara', 'Unshaken Will', 'Patra']
INFO:root:['Unshaken Will', 'Growth 3', 'Patra', 'Diarahan']
INFO:root:['Samsara', 'Growth 3', 'Patra', 'Unshaken Will']
INFO:root:['Recarm', 'Patra', 'Growth 3', 'Wind Amp']
INFO:root:['Null Dark', 'Growth 3', 'Recarm', 'Spell Master']
INFO:root:['Wind Amp', 'Samsara', 'Null Dark', 'Marakunda']
INFO:root:['Null Dark', 'Samsara', 'Sukukaja', 'Tarukaja']
INFO:root:['Samsara', 'Tetrakarn', 'Growth 3', 'Sukukaja']
INFO:root:['Sukukaja', 'Patra', 'Tarukaja', 'Growth 3']
INFO:root:['Null Dark', 'Samsara', 'Patra', 'Marakunda']
INFO:root:['Samsara', 'Tarukaja', 'Patra', 'Growth 3']
INFO:root:['Growth 3', 'Spell Master', 'Null Dark', 'Patra']
INFO:root:['Growth 3', 'Wind Amp', 'Spell Master', 'Samsara']
INFO:root:['Sukukaja', 'Tetrakarn', 'Marakunda', 'Megidolaon']
INFO:root:['Growth 3', 'Unshaken Will', 'Samsara', 'Diarahan']
INFO:root:['Spell Master', 'Unshaken Will', 'Samsara', 'Diarahan']
INFO:root:['Mind Charge', 'Sukukaja', 'Samsara', 'Patra']
INFO:root:['Sukukaja', 'Null Dark', 'Samsara', 'Marakunda']
INFO:root:['Wind Amp', 'Growth 3', 'Patra', 'Samsara']
INFO:root:['Diarahan', 'Patra', 'Tarukaja', 'Samsara']
INFO:root:['Growth 3', 'Unshaken Will', 'Samsara', 'Null Dark']
INFO:root:['Tarukaja', 'Unshaken Will', 'Wind Amp', 'Tetrakarn']
INFO:root:['Spell Master', 'Growth 3', 'Recarm', 'Wind Amp']
INFO:root:['Samsara', 'Growth 3', 'Wind Amp', 'Tarukaja']
INFO:root:['Growth 3', 'Wind Amp', 'Sukukaja', 'Samsara']
INFO:root:['Samsara', 'Wind Amp', 'Null Dark', 'Tarukaja']
INFO:root:['Growth 3', 'Null Dark', 'Patra', 'Unshaken Will']
INFO:root:['Spell Master', 'Samsara', 'Growth 3', 'Null Dark']
INFO:root:['Wind Amp', 'Samsara', 'Null Dark', 'Spell Master']
INFO:root:['Unshaken Will', 'Sukukaja', 'Wind Amp', 'Tetrakarn']
INFO:root:['Recarm', 'Diarahan', 'Tarukaja', 'Wind Amp']
INFO:root:['Patra', 'Growth 3', 'Tetrakarn', 'Spell Master']
INFO:root:['Wind Amp', 'Growth 3', 'Samsara', 'Null Dark']
INFO:root:['Mind Charge', 'Samsara', 'Growth 3', 'Patra']
INFO:root:['Samsara', 'Null Dark', 'Patra', 'Growth 3']
INFO:root:['Growth 3', 'Samsara', 'Marakunda', 'Null Dark']
INFO:root:['Wind Amp', 'Patra', 'Unshaken Will', 'Spell Master']
INFO:root:['Wind Amp', 'Samsara', 'Growth 3', 'Diarahan']
INFO:root:['Null Dark', 'Growth 3', 'Mind Charge', 'Samsara']
INFO:root:['Null Dark', 'Marakunda', 'Samsara', 'Wind Amp']
INFO:root:['Samsara', 'Wind Amp', 'Sukukaja', 'Null Dark']
INFO:root:['Patra', 'Wind Amp', 'Marakunda', 'Samsara']
INFO:root:['Sukukaja', 'Spell Master', 'Mind Charge', 'Tarukaja']
INFO:root:['Null Dark', 'Wind Amp', 'Patra', 'Samsara']
INFO:root:['Unshaken Will', 'Wind Amp', 'Sukukaja', 'Growth 3']
INFO:root:['Unshaken Will', 'Sukukaja', 'Tetrakarn', 'Samsara']
INFO:root:['Samsara', 'Patra', 'Null Dark', 'Growth 3']
INFO:root:['Growth 3', 'Patra', 'Sukukaja', 'Wind Amp']
INFO:root:['Samsara', 'Patra', 'Null Dark', 'Recarm']
INFO:root:['Tarukaja', 'Wind Amp', 'Tetrakarn', 'Sukukaja']
INFO:root:['Diarahan', 'Sukukaja', 'Growth 3', 'Samsara']
INFO:root:['Tarukaja', 'Patra', 'Growth 3', 'Wind Amp']
INFO:root:['Growth 3', 'Tarukaja', 'Wind Amp', 'Diarahan']
INFO:root:['Null Dark', 'Samsara', 'Wind Amp', 'Unshaken Will']
INFO:root:['Sukukaja', 'Patra', 'Samsara', 'Growth 3']
INFO:root:['Unshaken Will', 'Mind Charge', 'Patra', 'Samsara']
INFO:root:['Recarm', 'Wind Amp', 'Growth 3', 'Sukukaja']
INFO:root:['Null Dark', 'Samsara', 'Diarahan', 'Growth 3']
INFO:root:['Tarukaja', 'Wind Amp', 'Samsara', 'Patra']
INFO:root:['Sukukaja', 'Patra', 'Tarukaja', 'Samsara']
INFO:root:['Wind Amp', 'Patra', 'Mind Charge', 'Samsara']
INFO:root:['Spell Master', 'Samsara', 'Patra', 'Diarahan']
INFO:root:['Samsara', 'Patra', 'Growth 3', 'Unshaken Will']
INFO:root:['Spell Master', 'Mind Charge', 'Samsara', 'Null Dark']
INFO:root:['Growth 3', 'Unshaken Will', 'Wind Amp', 'Diarahan']
INFO:root:['Wind Amp', 'Sukukaja', 'Growth 3', 'Tarukaja']
INFO:root:['Spell Master', 'Samsara', 'Wind Amp', 'Patra']
INFO:root:['Growth 3', 'Recarm', 'Sukukaja', 'Samsara']
INFO:root:['Samsara', 'Marakunda', 'Tarukaja', 'Patra']
INFO:root:['Unshaken Will', 'Recarm', 'Megidolaon', 'Patra']
INFO:root:['Diarahan', 'Spell Master', 'Null Dark', 'Samsara']
INFO:root:['Samsara', 'Patra', 'Sukukaja', 'Marakunda']
INFO:root:['Samsara', 'Wind Amp', 'Patra', 'Growth 3']
INFO:root:['Mind Charge', 'Wind Amp', 'Spell Master', 'Growth 3']
INFO:root:['Samsara', 'Patra', 'Null Dark', 'Megidolaon']
INFO:root:['Samsara', 'Wind Amp', 'Mind Charge', 'Sukukaja']
INFO:root:['Diarahan', 'Samsara', 'Unshaken Will', 'Spell Master']
INFO:root:['Growth 3', 'Wind Amp', 'Samsara', 'Patra']
INFO:root:['Wind Amp', 'Samsara', 'Patra', 'Marakunda']
INFO:root:['Null Dark', 'Patra', 'Samsara', 'Wind Amp']
INFO:root:['Samsara', 'Unshaken Will', 'Spell Master', 'Marakunda']
INFO:root:['Patra', 'Samsara', 'Null Dark', 'Tarukaja']
INFO:root:['Mind Charge', 'Wind Amp', 'Samsara', 'Sukukaja']
INFO:root:['Samsara', 'Unshaken Will', 'Patra', 'Tarukaja']
INFO:root:['Marakunda', 'Wind Amp', 'Spell Master', 'Patra']
INFO:root:['Growth 3', 'Patra', 'Wind Amp', 'Samsara']
INFO:root:['Diarahan', 'Unshaken Will', 'Wind Amp', 'Samsara']
INFO:root:['Diarahan', 'Tarukaja', 'Samsara', 'Recarm']
INFO:root:['Sukukaja', 'Null Dark', 'Growth 3', 'Samsara']
INFO:root:['Samsara', 'Patra', 'Null Dark', 'Diarahan']
INFO:root:['Samsara', 'Sukukaja', 'Wind Amp', 'Spell Master']
INFO:root:['Spell Master', 'Samsara', 'Tarukaja', 'Sukukaja']
INFO:root:['Patra', 'Wind Amp', 'Growth 3', 'Samsara']
INFO:root:['Tarukaja', 'Patra', 'Samsara', 'Growth 3']
INFO:root:['Diarahan', 'Patra', 'Null Dark', 'Samsara']
INFO:root:['Patra', 'Megidolaon', 'Samsara', 'Null Dark']
INFO:root:['Patra', 'Growth 3', 'Null Dark', 'Samsara']
INFO:root:['Patra', 'Samsara', 'Sukukaja', 'Wind Amp']
INFO:root:['Tarukaja', 'Samsara', 'Wind Amp', 'Spell Master']
INFO:root:['Samsara', 'Spell Master', 'Patra', 'Unshaken Will']
INFO:root:['Wind Amp', 'Samsara', 'Patra', 'Tarukaja']
INFO:root:['Tarukaja', 'Wind Amp', 'Unshaken Will', 'Samsara']
INFO:root:['Growth 3', 'Patra', 'Tarukaja', 'Null Dark']
INFO:root:['Wind Amp', 'Samsara', 'Sukukaja', 'Patra']
INFO:root:['Diarahan', 'Samsara', 'Growth 3', 'Spell Master']
INFO:root:['Null Dark', 'Samsara', 'Tarukaja', 'Patra']
INFO:root:['Samsara', 'Sukukaja', 'Recarm', 'Growth 3']
INFO:root:['Spell Master', 'Sukukaja', 'Mind Charge', 'Growth 3']
INFO:root:['Samsara', 'Spell Master', 'Patra', 'Tetrakarn']
INFO:root:['Samsara', 'Null Dark', 'Patra', 'Megidolaon']
INFO:root:['Unshaken Will', 'Sukukaja', 'Wind Amp', 'Diarahan']
INFO:root:['Diarahan', 'Wind Amp', 'Patra', 'Growth 3']
INFO:root:['Diarahan', 'Wind Amp', 'Recarm', 'Samsara']
INFO:root:['Unshaken Will', 'Wind Amp', 'Spell Master', 'Samsara']
INFO:root:['Spell Master', 'Growth 3', 'Null Dark', 'Tarukaja']
INFO:root:['Unshaken Will', 'Mind Charge', 'Null Dark', 'Patra']
INFO:root:['Null Dark', 'Wind Amp', 'Mind Charge', 'Samsara']
INFO:root:['Sukukaja', 'Samsara', 'Null Dark', 'Spell Master']
INFO:root:['Tarukaja', 'Patra', 'Growth 3', 'Marakunda']
INFO:root:['Spell Master', 'Tarukaja', 'Null Dark', 'Patra']
INFO:root:['Patra', 'Wind Amp', 'Tarukaja', 'Spell Master']
INFO:root:['Wind Amp', 'Sukukaja', 'Tarukaja', 'Samsara']
INFO:root:['Patra', 'Growth 3', 'Samsara', 'Unshaken Will']
INFO:root:['Growth 3', 'Samsara', 'Recarm', 'Wind Amp']
INFO:root:['Samsara', 'Wind Amp', 'Growth 3', 'Sukukaja']
INFO:root:['Samsara', 'Diarahan', 'Sukukaja', 'Null Dark']
INFO:root:['Mind Charge', 'Samsara', 'Wind Amp', 'Diarahan']
INFO:root:['Wind Amp', 'Patra', 'Sukukaja', 'Spell Master']
INFO:root:['Sukukaja', 'Spell Master', 'Wind Amp', 'Samsara']
INFO:root:['Recarm', 'Samsara', 'Patra', 'Megidolaon']
INFO:root:['Wind Amp', 'Samsara', 'Spell Master', 'Null Dark']
INFO:root:['Samsara', 'Growth 3', 'Null Dark', 'Mind Charge']
INFO:root:['Diarahan', 'Samsara', 'Wind Amp', 'Patra']
INFO:root:['Samsara', 'Spell Master', 'Wind Amp', 'Null Dark']
INFO:root:['Null Dark', 'Samsara', 'Patra', 'Recarm']
INFO:root:['Tetrakarn', 'Samsara', 'Wind Amp', 'Null Dark']
INFO:root:['Unshaken Will', 'Samsara', 'Sukukaja', 'Null Dark']
INFO:root:['Unshaken Will', 'Patra', 'Samsara', 'Null Dark']
INFO:root:['Null Dark', 'Sukukaja', 'Recarm', 'Growth 3']
INFO:root:['Wind Amp', 'Null Dark', 'Spell Master', 'Patra']
INFO:root:['Diarahan', 'Spell Master', 'Recarm', 'Samsara']
INFO:root:['Unshaken Will', 'Samsara', 'Growth 3', 'Wind Amp']
INFO:root:['Patra', 'Recarm', 'Growth 3', 'Null Dark']
INFO:root:['Null Dark', 'Mind Charge', 'Spell Master', 'Samsara']
INFO:root:['Recarm', 'Unshaken Will', 'Wind Amp', 'Growth 3']
INFO:root:['Wind Amp', 'Tarukaja', 'Recarm', 'Marakunda']
INFO:root:['Growth 3', 'Wind Amp', 'Patra', 'Null Dark']
INFO:root:['Samsara', 'Patra', 'Growth 3', 'Null Dark']
INFO:root:['Wind Amp', 'Samsara', 'Recarm', 'Growth 3']
INFO:root:['Recarm', 'Spell Master', 'Patra', 'Null Dark']
INFO:root:['Tarukaja', 'Patra', 'Samsara', 'Spell Master']
INFO:root:['Samsara', 'Wind Amp', 'Growth 3', 'Patra']
INFO:root:['Unshaken Will', 'Sukukaja', 'Growth 3', 'Samsara']
INFO:root:['Samsara', 'Patra', 'Null Dark', 'Spell Master']
INFO:root:['Samsara', 'Patra', 'Diarahan', 'Null Dark']
INFO:root:['Samsara', 'Unshaken Will', 'Growth 3', 'Mind Charge']
INFO:root:['Wind Amp', 'Patra', 'Samsara', 'Tarukaja']
INFO:root:['Growth 3', 'Samsara', 'Sukukaja', 'Recarm']
INFO:root:['Samsara', 'Null Dark', 'Diarahan', 'Recarm']
INFO:root:['Sukukaja', 'Patra', 'Wind Amp', 'Samsara']
INFO:root:['Recarm', 'Unshaken Will', 'Tarukaja', 'Growth 3']
INFO:root:['Samsara', 'Patra', 'Mind Charge', 'Wind Amp']
INFO:root:['Null Dark', 'Megidolaon', 'Wind Amp', 'Spell Master']
INFO:root:['Wind Amp', 'Samsara', 'Spell Master', 'Recarm']
INFO:root:['Tarukaja', 'Diarahan', 'Patra', 'Growth 3']
INFO:root:['Spell Master', 'Wind Amp', 'Growth 3', 'Samsara']
INFO:root:['Samsara', 'Patra', 'Marakunda', 'Wind Amp']
INFO:root:['Wind Amp', 'Spell Master', 'Tarukaja', 'Growth 3']
INFO:root:['Diarahan', 'Null Dark', 'Unshaken Will', 'Wind Amp']
INFO:root:['Wind Amp', 'Growth 3', 'Null Dark', 'Patra']
INFO:root:['Samsara', 'Growth 3', 'Wind Amp', 'Patra']
INFO:root:['Tarukaja', 'Spell Master', 'Marakunda', 'Wind Amp']
INFO:root:['Wind Amp', 'Samsara', 'Megidolaon', 'Unshaken Will']
INFO:root:['Wind Amp', 'Diarahan', 'Samsara', 'Patra']
INFO:root:['Wind Amp', 'Tetrakarn', 'Patra', 'Tarukaja']
INFO:root:['Patra', 'Unshaken Will', 'Recarm', 'Tarukaja']
INFO:root:['Null Dark', 'Samsara', 'Patra', 'Growth 3']
INFO:root:['Samsara', 'Tarukaja', 'Wind Amp', 'Growth 3']
INFO:root:['Samsara', 'Wind Amp', 'Patra', 'Spell Master']
INFO:root:['Growth 3', 'Sukukaja', 'Patra', 'Samsara']
INFO:root:['Marakunda', 'Sukukaja', 'Tarukaja', 'Recarm']
INFO:root:['Wind Amp', 'Patra', 'Sukukaja', 'Null Dark']
INFO:root:['Growth 3', 'Recarm', 'Samsara', 'Wind Amp']
INFO:root:['Patra', 'Wind Amp', 'Null Dark', 'Diarahan']
